Month,Wind speed,Wind direction,Sun,Cloud cover,Chances of rain
2,20,3,28,85,17
9,63,1,35,37,66
6,65,1,29,30,80
5,60,3,22,32,63
3,16,1,79,37,49
3,20,1,84,61,77
7,23,1,28,64,66
6,17,4,81,48,19
1,34,2,64,77,13
1,44,3,16,89,52
12,8,4,56,28,37
5,30,1,24,88,74
9,56,4,92,77,84
5,67,4,23,67,42
5,46,2,14,88,83
6,2,4,74,62,55
6,56,3,18,99,87
7,19,1,55,49,81
4,64,1,94,33,26
10,62,4,58,98,53
9,3,3,74,62,78
10,68,4,71,50,87
7,66,2,34,53,64
8,64,1,18,74,11
3,9,4,13,49,83
11,10,3,92,96,78
5,55,1,78,48,36
3,73,2,46,75,56
6,50,2,41,67,47
10,16,4,82,28,13
5,69,3,60,45,12
1,42,2,15,48,56
12,63,3,48,52,47
1,31,3,61,89,70
7,25,3,80,20,14
5,16,3,88,31,11
4,2,1,53,46,73
12,1,1,21,82,33
12,75,3,77,63,22
10,24,1,52,65,31
10,32,1,89,55,30
4,73,4,52,20,61
1,13,1,91,65,36
8,60,4,81,60,70
5,78,4,59,58,18
7,80,1,100,36,33
5,20,1,23,40,17
1,30,2,71,49,81
2,21,3,94,49,27
4,44,4,39,45,89
1,39,2,86,53,85
9,41,1,20,53,10
11,79,2,100,66,42
10,0,1,97,73,71
2,33,2,59,66,61
2,30,1,51,26,48
4,18,1,41,25,80
12,78,4,98,48,85
6,25,1,73,85,60
2,15,2,22,68,63
5,6,1,84,44,73
1,41,1,73,70,88
9,0,1,100,43,25
1,16,3,32,26,20
5,2,3,75,58,87
5,7,3,24,38,68
6,42,3,16,20,38
9,56,4,90,52,79
12,16,2,35,45,60
11,49,1,57,72,10
11,21,4,35,98,38
10,77,3,25,67,24
11,23,2,32,93,51
1,19,3,90,25,17
8,49,4,21,42,23
11,55,1,45,37,21
1,64,2,56,44,83
2,71,2,57,45,47
11,7,3,69,82,57
5,31,2,86,65,69
8,52,4,74,84,70
3,15,2,85,27,89
12,69,1,97,82,84
1,3,3,85,87,81
7,43,3,12,22,77
1,72,3,95,55,75
4,17,3,31,71,54
7,80,2,69,59,76
9,26,1,57,26,59
5,61,4,72,69,37
1,69,3,23,41,14
3,41,4,35,86,90
2,8,2,45,35,67
7,56,3,80,45,85
12,23,2,99,26,66
1,16,1,15,77,63
12,78,2,61,78,71
4,28,3,84,67,54
10,33,3,70,85,48
8,1,3,67,25,42
2,44,4,84,60,52
2,69,3,68,36,17
2,9,4,82,89,44
10,53,2,73,42,64
8,14,3,82,58,63
5,37,1,86,100,18
4,50,3,23,36,84
12,16,4,97,61,80
8,1,1,34,76,85
7,33,4,37,35,28
9,19,1,30,23,53
3,48,1,75,37,38
12,22,3,53,55,45
3,35,3,42,37,81
3,14,1,47,57,89
9,50,3,63,57,84
6,65,2,29,70,86
10,78,3,93,66,47
9,26,1,95,67,46
1,11,3,95,35,14
9,18,3,81,70,81
4,60,4,45,52,54
11,61,2,33,49,75
5,58,1,93,21,47
2,15,3,43,52,85
9,38,3,57,67,80
12,14,4,78,86,43
2,47,4,66,23,35
1,39,2,85,65,57
11,80,2,43,25,37
4,70,1,88,83,48
2,11,2,80,98,31
10,29,2,44,49,42
5,53,2,55,22,60
11,24,3,68,73,46
10,66,4,59,75,28
5,11,2,45,62,25
12,13,4,58,28,88
12,10,4,24,27,40
1,28,3,17,68,41
8,42,4,13,94,18
12,23,3,62,58,16
12,74,2,63,40,45
2,59,3,36,59,49
8,10,2,95,42,54
7,57,2,18,90,52
4,13,2,72,70,32
6,61,3,15,99,55
9,35,2,94,23,73
9,41,3,14,93,80
1,31,3,15,24,11
2,3,2,70,83,22
4,73,2,43,34,33
8,47,1,83,97,23
11,48,1,96,54,68
3,72,4,99,96,22
6,23,1,65,32,35
11,43,2,74,84,42
3,67,2,50,35,37
10,17,3,46,36,88
4,15,3,59,86,11
10,63,2,50,91,59
2,69,2,69,62,29
4,32,4,89,92,73
8,12,1,90,52,83
11,30,1,52,57,71
9,38,2,81,30,46
6,45,3,25,70,70
10,2,1,87,57,16
10,14,2,93,36,10
12,29,3,23,50,24
1,26,4,10,69,56
5,66,2,62,46,28
6,31,2,94,20,85
12,21,4,24,54,76
2,2,2,35,89,64
8,59,3,47,30,85
9,39,4,41,74,78
8,52,1,15,99,15
1,37,1,74,33,45
4,53,4,98,67,48
8,29,4,53,76,88
5,29,4,94,27,10
1,80,1,97,90,89
10,29,1,65,26,21
11,70,3,93,29,22
4,71,2,71,79,87
12,9,1,28,46,17
11,14,3,62,83,44
5,35,3,47,98,84
11,45,2,39,67,46
4,10,1,67,100,66
7,21,1,95,71,43
10,48,3,97,70,90
6,53,2,30,61,46
7,18,2,29,95,51
11,6,2,10,41,35
7,33,3,94,94,31
9,20,3,32,20,69
1,63,4,45,61,70
6,35,2,37,69,69
3,5,2,39,52,12
11,50,1,27,39,61
11,77,1,77,79,37
7,49,4,80,45,44
2,71,4,13,49,66
8,62,1,73,53,52
6,23,3,24,20,86
1,70,2,26,26,19
8,4,3,24,74,21
12,52,3,28,33,60
9,22,1,76,28,42
4,16,4,37,72,37
4,67,1,59,61,88
7,76,1,74,50,27
11,26,3,75,83,47
1,68,4,12,47,85
6,2,2,70,67,28
3,4,2,76,45,19
8,10,1,45,86,90
6,43,3,44,34,36
1,46,2,20,96,56
3,43,4,80,77,45
9,10,4,93,49,48
8,57,4,77,71,18
4,3,4,100,90,49
3,65,4,44,60,35
9,1,2,44,49,85
8,39,1,92,64,22
10,79,3,78,61,26
6,75,3,35,61,46
5,20,2,98,35,32
3,80,4,82,77,38
11,58,2,77,64,22
9,22,3,66,21,78
9,3,4,91,64,25
11,44,2,37,51,40
2,27,1,62,23,60
4,46,1,55,91,26
2,42,3,65,25,16
2,24,4,36,50,51
5,1,4,89,47,21
9,59,3,35,63,49
1,79,2,56,79,72
7,27,1,91,66,34
1,18,1,86,59,41
9,73,2,98,68,15
6,51,2,76,66,58
1,31,2,93,63,34
7,45,2,44,37,73
9,16,4,41,78,23
10,8,1,83,58,31
9,55,1,99,27,73
1,41,4,40,77,78
5,26,4,18,89,11
8,53,4,82,74,11
9,49,4,29,85,64
9,25,1,92,58,32
11,54,3,29,94,21
12,3,2,73,98,50
7,54,2,69,21,17
11,0,3,96,54,43
1,45,4,16,68,59
5,74,3,38,55,72
4,37,4,83,58,40
8,75,1,35,96,72
5,66,2,45,22,40
4,66,4,35,52,85
12,71,4,51,94,28
3,78,1,85,21,43
10,43,1,70,86,28
7,60,2,18,64,52
7,12,4,74,83,30
5,28,3,27,81,30
11,22,1,14,94,89
2,58,1,14,100,80
7,4,3,72,61,13
3,5,1,76,36,19
1,21,3,21,85,67
10,67,4,17,41,61
4,2,2,49,75,84
2,51,2,48,30,68
12,45,4,64,41,32
4,19,3,13,36,22
7,48,2,61,24,49
7,72,3,99,24,24
3,11,4,65,47,11
7,26,2,81,36,38
11,62,2,85,48,70
10,15,1,15,100,88
3,79,2,49,49,69
12,52,3,84,77,16
3,66,2,11,49,24
7,70,2,99,31,78
9,78,4,60,54,85
1,75,3,64,59,47
1,52,3,64,63,45
6,54,4,62,30,80
7,74,1,68,58,82
11,2,2,58,74,57
3,8,2,27,64,23
12,14,4,70,74,85
8,14,2,76,34,16
7,59,4,79,59,16
8,7,3,89,80,33
5,64,2,59,71,60
3,6,1,91,67,88
12,30,3,34,61,55
5,77,4,77,26,22
10,33,3,76,93,55
5,78,4,25,93,45
8,45,1,17,49,80
3,11,2,35,40,77
2,34,1,16,24,86
5,7,2,83,28,35
6,39,3,69,31,67
1,0,4,40,29,73
9,47,2,41,65,66
2,47,2,21,80,78
2,77,4,98,38,83
10,63,2,78,97,57
6,17,4,44,81,53
12,35,3,22,98,33
5,0,1,71,29,28
7,12,2,41,74,50
8,48,4,14,20,78
2,49,1,64,29,47
3,68,1,78,84,16
9,57,4,11,66,68
9,7,4,60,55,24
8,64,3,75,69,83
6,25,3,36,65,62
7,67,4,55,21,78
12,51,1,40,52,69
12,74,4,31,99,55
2,26,3,59,27,62
12,72,3,29,20,73
3,4,1,35,71,37
8,50,2,33,21,62
7,70,1,49,26,88
7,71,4,43,55,41
1,53,1,70,40,71
1,34,1,98,38,24
11,68,2,60,60,57
9,80,3,22,34,46
10,52,3,65,84,81
6,63,2,35,20,43
10,51,4,46,99,47
3,70,3,23,46,67
11,39,3,20,51,42
11,38,3,93,40,18
5,66,4,94,73,86
4,26,1,39,42,79
9,57,2,72,29,38
6,31,2,74,32,69
2,41,2,17,96,43
7,1,1,30,29,69
2,69,1,43,94,74
4,69,4,88,84,64
4,50,4,62,58,73
2,45,1,12,34,29
2,25,4,37,41,86
4,66,4,21,37,43
9,7,2,53,96,81
4,46,4,50,83,21
1,1,2,87,91,50
4,13,2,89,33,78
3,71,4,49,62,88
1,22,4,75,85,40
1,21,1,25,67,55
7,55,1,41,70,29
6,78,4,23,58,53
5,15,4,15,25,55
8,61,1,30,100,29
10,14,3,53,80,46
5,2,3,62,29,65
10,34,1,100,30,74
1,11,4,75,100,37
7,35,3,16,100,73
6,63,4,99,76,60
12,22,4,59,77,16
6,55,1,27,22,53
1,80,3,69,58,55
12,56,1,40,28,52
10,5,3,76,84,45
5,71,1,20,61,11
4,72,4,65,34,55
10,5,1,51,34,41
2,7,2,76,64,90
5,59,2,89,37,44
8,68,3,43,100,81
10,77,2,26,54,39
7,11,4,67,67,88
10,30,3,12,96,65
5,78,1,18,73,44
4,46,3,67,84,46
3,9,2,81,93,89
3,20,4,55,36,24
5,3,4,93,22,17
8,64,3,50,52,26
2,76,4,87,49,68
11,66,1,80,57,64
2,1,1,70,50,85
1,1,4,17,97,11
7,5,1,79,20,10
6,23,2,30,85,35
9,63,4,81,65,20
1,37,4,40,79,22
6,67,1,84,76,39
4,28,1,57,48,52
9,78,4,36,41,74
11,9,1,90,58,48
6,15,4,56,49,16
11,44,4,33,84,46
11,42,4,81,23,49
1,20,2,94,56,51
11,21,3,30,57,40
10,66,1,28,51,48
10,20,3,47,71,27
7,57,4,31,74,65
12,79,1,51,36,77
9,34,2,11,27,82
2,59,2,11,49,23
9,38,2,76,83,19
9,63,3,39,89,29
8,68,2,15,65,13
4,26,1,70,49,10
9,34,1,56,55,37
3,76,2,16,88,58
4,68,4,54,25,13
11,15,3,79,40,85
10,78,4,30,62,72
10,41,3,68,70,81
4,32,4,22,35,80
2,25,2,45,57,37
11,20,2,71,39,57
2,66,2,91,35,64
3,8,3,44,33,49
10,62,3,92,69,57
8,10,2,48,67,39
11,67,4,62,65,47
12,18,1,31,78,78
9,74,4,91,69,84
10,29,1,29,35,30
3,34,1,34,89,70
5,53,1,34,41,66
4,79,2,29,87,48
9,0,2,19,67,11
7,4,1,43,49,61
11,5,3,12,81,74
1,48,1,95,54,85
2,73,2,84,30,38
3,38,2,13,88,73
7,21,4,24,84,36
3,66,4,52,25,36
5,14,2,81,79,79
8,37,2,29,43,11
6,79,4,88,91,41
7,6,2,76,65,39
3,69,4,76,24,42
3,61,3,86,83,34
6,26,1,66,49,32
8,17,2,32,63,35
1,79,2,71,51,14
3,68,1,81,49,26
4,49,4,96,83,22
1,57,4,38,82,22
2,51,1,24,29,81
4,50,4,75,64,30
8,50,2,92,46,62
7,15,2,87,50,85
7,68,1,48,64,62
7,60,1,96,58,76
2,46,3,56,45,78
9,36,2,40,28,18
4,25,4,73,42,52
5,17,2,21,45,25
1,35,4,36,77,49
5,22,2,91,26,50
11,22,4,29,22,58
11,63,1,79,29,41
7,1,3,56,89,81
5,55,2,28,57,24
1,21,4,33,30,45
4,50,3,12,57,62
12,6,4,46,37,60
1,1,4,43,36,61
12,12,1,18,66,19
5,66,2,93,68,35
11,38,1,75,39,11
1,27,4,96,78,63
9,51,1,89,82,86
8,42,2,12,57,84
10,78,1,92,32,27
6,17,3,77,87,51
4,37,4,56,76,87
7,13,1,43,92,14
5,11,2,29,74,60
5,47,3,89,76,86
5,1,1,51,68,17
11,4,4,29,63,84
3,10,4,85,95,80
6,44,2,90,70,44
2,19,1,85,73,37
6,0,1,40,21,78
6,72,2,20,23,39
6,25,2,98,24,30
8,43,3,76,69,50
3,23,4,94,48,16
12,65,4,29,63,84
9,27,2,44,78,61
12,67,4,89,26,18
6,39,4,98,49,90
5,41,3,18,53,51
12,45,1,75,90,45
2,25,2,22,36,19
5,10,4,12,55,33
3,66,4,25,52,64
11,15,1,93,35,85
11,4,1,96,88,66
4,38,1,92,43,19
11,14,1,16,37,20
5,59,4,71,35,82
12,22,2,90,27,44
2,64,2,13,65,28
5,46,4,42,66,35
3,73,1,64,33,84
7,43,3,27,60,42
7,31,1,69,21,85
8,1,3,52,60,37
9,44,2,41,87,24
4,55,3,89,87,16
11,37,1,28,95,56
5,31,1,39,92,85
1,74,2,67,66,17
9,37,1,40,86,58
11,71,3,83,50,41
2,39,3,28,97,51
6,57,3,64,45,90
12,69,4,71,53,58
7,12,4,69,82,20
5,29,3,96,97,64
2,58,3,21,65,80
10,38,2,52,75,11
4,14,1,72,59,88
4,79,2,21,91,67
7,36,3,88,25,72
8,76,1,39,22,27
9,45,4,21,25,57
11,35,2,37,68,68
6,73,4,70,40,82
2,3,4,80,85,52
6,35,3,40,67,62
8,37,3,71,61,29
6,0,4,20,66,63
2,4,4,35,45,38
2,11,2,44,90,39
8,76,4,18,61,55
2,48,2,100,32,34
5,3,3,80,20,21
6,64,2,56,69,75
1,72,2,61,73,58
3,59,1,59,51,65
5,63,1,75,47,30
7,6,4,59,35,55
4,23,4,20,57,86
4,29,2,11,72,34
7,75,2,40,78,63
10,16,2,22,59,65
10,59,2,72,82,74
12,36,1,90,78,29
11,1,4,93,67,22
12,56,4,37,52,38
4,78,1,84,72,27
6,69,3,12,57,38
1,63,2,88,26,42
6,24,1,81,52,81
1,66,2,84,68,53
5,42,4,29,30,89
8,5,4,38,36,85
12,43,3,58,69,84
7,50,2,21,60,32
2,30,1,20,54,71
9,40,4,59,28,76
6,39,1,74,20,11
3,12,4,16,72,47
8,75,2,90,57,88
12,67,1,47,62,43
2,18,4,95,21,79
10,55,2,65,70,64
11,67,1,85,29,37
12,74,4,91,23,83
10,26,2,62,38,74
11,41,1,56,54,54
1,27,1,28,58,35
10,31,1,93,96,76
1,78,3,87,36,29
11,11,3,13,63,84
12,12,4,47,76,84
2,38,3,26,55,27
8,27,3,31,80,25
7,44,1,95,40,28
6,26,2,48,54,90
10,10,3,84,90,36
10,0,4,55,22,43
3,33,2,59,76,64
5,74,1,56,64,42
1,76,3,85,90,42
10,20,4,74,47,11
12,34,4,14,51,59
8,34,2,96,29,81
7,38,4,16,61,83
10,0,3,57,93,61
5,11,3,17,65,83
4,70,2,17,72,39
10,27,4,76,98,76
1,66,4,64,99,33
4,3,4,68,20,57
11,38,2,25,81,31
2,47,3,21,40,29
11,73,1,26,55,55
11,59,3,85,42,55
10,74,2,51,41,22
8,53,4,38,65,76
1,41,3,94,82,74
2,4,1,28,45,83
12,25,3,92,33,50
4,4,1,13,60,47
8,18,1,93,76,54
8,35,1,27,81,60
8,1,2,38,27,41
2,24,4,31,63,66
3,59,1,72,28,35
4,2,4,97,22,51
3,70,1,94,68,65
1,35,1,40,54,33
10,78,2,31,26,72
1,10,1,78,32,64
2,44,4,62,68,31
7,21,4,99,89,23
5,3,2,90,63,51
10,0,1,91,55,51
6,33,2,67,64,64
12,43,2,62,73,75
1,65,1,75,26,86
3,31,1,32,78,10
10,41,2,84,45,20
8,6,4,58,55,47
3,2,2,24,88,31
1,40,2,71,45,59
9,72,2,95,75,44
2,76,4,70,38,72
11,38,2,91,57,35
4,43,1,78,79,55
8,44,3,36,40,80
10,0,2,81,90,62
6,14,1,24,28,37
2,54,4,30,72,10
6,21,3,60,80,88
12,65,2,68,100,60
9,45,2,18,73,47
1,9,2,46,35,88
6,9,4,74,71,73
2,7,2,51,30,71
3,66,4,22,66,73
9,29,4,31,72,64
7,40,3,56,53,89
9,13,3,13,47,77
11,70,1,59,78,47
6,60,4,98,81,39
8,52,3,74,81,20
9,6,4,99,92,61
1,25,2,28,34,38
3,13,1,64,77,33
12,69,1,52,47,86
8,16,1,17,27,84
12,16,4,33,67,72
4,10,1,42,68,27
11,20,1,66,80,22
5,61,1,94,73,25
11,20,3,36,87,85
3,23,1,46,47,35
2,28,2,90,33,22
1,9,4,81,42,48
11,50,3,43,40,36
3,61,1,50,59,66
8,20,4,54,68,87
6,36,1,28,70,32
3,62,2,67,83,68
1,60,3,76,78,62
4,52,1,21,88,22
9,58,4,58,49,45
8,68,4,96,74,19
1,8,4,57,32,44
5,4,2,91,90,72
12,34,1,79,95,67
6,58,3,27,79,16
4,58,1,78,28,82
6,48,4,99,27,43
10,0,2,53,34,12
7,42,2,87,84,42
9,28,1,34,41,65
5,33,3,21,96,71
11,0,3,69,27,83
3,26,4,93,60,40
12,58,4,73,81,76
2,42,4,45,34,60
11,32,3,87,68,50
12,46,2,54,68,26
3,62,3,29,28,27
11,4,2,25,86,73
11,21,4,59,83,65
2,21,1,46,44,12
11,62,1,85,74,28
12,63,1,93,53,70
8,46,4,36,76,83
6,40,2,83,100,40
6,26,1,48,71,19
8,8,1,58,29,27
1,9,1,35,82,77
7,71,3,90,55,29
10,55,3,49,78,76
11,5,4,66,79,67
10,35,2,24,49,82
4,63,2,98,26,51
5,26,3,71,97,59
4,39,4,18,20,47
6,29,2,75,27,52
9,8,4,76,51,24
8,11,2,61,65,74
5,15,3,48,71,70
2,63,2,67,84,14
3,16,4,89,35,44
2,42,1,84,75,62
6,7,1,20,94,51
7,66,2,67,54,53
3,65,4,59,55,13
12,7,4,19,77,53
2,60,4,14,84,37
9,64,2,97,25,26
7,7,2,44,60,67
11,25,4,44,84,62
7,64,3,86,39,13
12,70,1,42,55,37
5,72,3,71,67,55
8,71,2,14,42,32
11,20,3,57,75,52
8,16,2,24,29,87
6,0,1,24,96,33
11,49,2,84,99,12
5,6,1,41,44,76
1,48,1,88,62,76
3,45,2,46,26,53
5,61,2,98,45,23
12,34,2,100,53,80
2,53,1,71,86,29
10,17,3,48,53,50
5,58,3,97,86,51
4,14,1,55,27,85
11,13,3,80,53,77
9,69,1,69,76,44
6,70,4,66,42,81
5,32,4,97,99,12
1,59,3,34,49,83
12,75,3,14,68,25
10,65,1,12,27,14
1,79,3,84,76,21
3,59,1,15,96,52
8,42,4,84,26,35
3,80,3,26,49,41
6,0,2,12,98,53
11,73,2,38,97,15
7,74,3,14,35,67
11,78,3,61,22,16
1,15,1,57,41,69
9,23,4,11,91,10
7,61,3,37,21,55
4,8,4,94,57,43
5,30,1,29,51,56
7,62,4,88,65,71
3,8,2,10,23,57
5,29,1,32,40,47
11,37,2,32,49,87
4,27,3,24,64,11
1,50,2,100,86,17
6,47,2,25,90,10
12,29,1,10,93,68
7,17,1,67,86,41
4,37,3,77,72,73
8,26,3,47,31,12
10,73,3,77,44,72
3,40,1,82,60,46
6,38,2,10,73,32
5,32,1,85,78,19
2,29,3,26,98,73
10,3,1,47,45,26
11,72,4,100,85,62
10,80,4,31,52,57
1,4,2,36,30,79
9,21,1,92,86,39
2,58,2,47,80,56
4,50,1,70,77,48
4,67,1,35,45,72
3,24,1,99,43,20
1,13,3,77,43,54
5,53,1,29,38,43
4,3,4,99,68,30
4,75,2,37,34,81
6,16,1,99,32,77
7,64,2,49,67,66
5,43,1,28,99,34
7,25,1,66,37,40
11,31,4,55,86,84
10,48,2,50,69,50
6,62,2,86,49,57
9,49,1,11,77,33
9,52,4,12,99,69
1,28,4,23,23,22
4,18,3,35,88,17
6,12,2,89,78,23
4,16,1,17,69,58
8,52,2,42,44,31
10,24,2,63,32,71
10,67,4,60,40,27
10,50,1,27,89,24
3,41,2,80,68,46
5,77,2,69,27,29
1,36,1,20,68,65
2,60,4,97,39,40
12,80,3,42,83,11
10,35,4,97,80,22
4,63,4,96,65,80
12,64,3,39,97,35
2,20,2,25,52,49
3,78,1,68,41,37
9,64,3,98,39,74
11,65,4,28,98,43
12,14,3,21,96,31
1,26,3,44,94,20
11,70,3,71,71,42
1,37,1,59,50,32
9,5,1,61,66,49
4,2,1,37,77,15
1,53,1,46,73,82
11,15,4,17,79,37
4,49,2,84,37,65
6,54,2,67,30,31
7,69,2,39,87,62
2,52,3,76,28,29
3,80,2,48,22,38
1,71,4,52,76,76
11,4,3,27,20,60
4,78,3,91,32,28
2,3,1,22,99,40
1,42,3,66,22,54
4,75,2,45,72,73
9,9,2,80,28,82
9,59,4,47,59,69
5,47,3,34,77,52
1,16,3,16,95,52
12,40,1,64,68,57
8,25,3,70,92,17
10,27,2,72,79,21
2,37,2,75,41,31
1,38,4,85,89,66
5,56,1,44,21,81
7,19,1,92,53,27
2,36,3,88,96,73
11,65,3,41,25,33
5,25,1,45,28,58
9,34,3,71,42,83
8,58,3,50,95,48
11,9,4,22,27,70
9,79,1,75,76,61
6,50,2,42,85,41
7,5,1,70,100,38
6,32,1,77,60,54
5,18,3,34,25,35
5,38,2,65,26,47
9,18,2,99,68,13
6,58,3,84,25,82
3,59,1,78,44,75
3,17,2,30,97,30
4,6,2,43,65,77
10,42,4,75,47,38
6,60,4,93,82,49
2,4,3,37,22,82
7,52,4,68,89,42
7,16,4,96,86,28
10,9,4,50,45,45
11,41,2,20,91,76
12,12,1,69,38,79
1,13,3,53,52,55
2,8,1,57,28,75
4,69,1,17,91,81
4,64,2,18,39,71
9,74,4,74,91,47
9,26,1,18,65,58
9,11,4,39,83,70
5,2,4,36,80,84
1,76,2,57,85,22
11,53,4,57,65,48
8,42,1,95,96,48
8,48,2,29,61,14
10,5,3,44,85,20
9,69,3,96,74,61
8,19,2,27,22,71
9,30,2,46,68,84
9,36,2,73,25,85
7,21,4,49,27,33
6,68,3,95,36,55
3,40,3,16,70,10
5,21,2,47,22,27
3,6,2,72,35,85
4,40,2,49,85,76
12,72,4,90,93,61
6,56,4,70,79,54
9,78,3,64,73,37
2,11,2,14,29,33
7,51,3,26,88,23
8,56,1,15,23,70
7,1,2,45,61,81
9,54,3,96,42,34
6,0,3,73,28,53
1,41,4,67,78,73
3,36,3,65,45,40
12,42,4,47,33,75
11,45,4,91,86,88
5,3,4,45,66,49
2,40,3,29,34,58
12,28,3,84,56,38
12,0,1,18,28,68
8,5,4,68,73,30
4,42,2,88,33,80
6,63,2,43,59,42
5,75,3,85,27,49
2,9,2,19,91,57
3,59,4,23,41,28
9,69,1,94,49,74
9,26,1,40,99,37
5,33,4,59,94,57
8,25,1,67,33,37
6,51,2,12,46,84
5,35,2,52,95,26
4,67,1,54,86,11
8,54,4,55,72,54
11,19,3,81,66,39
11,14,1,78,42,87
5,77,2,11,62,65
9,48,2,99,29,79
10,60,3,51,23,79
9,75,4,30,51,38
11,47,4,45,65,22
7,14,4,41,63,58
11,37,1,46,69,14
4,35,2,15,53,13
11,22,4,31,70,61
1,50,4,97,51,22
9,67,4,26,76,73
10,19,4,97,54,13
11,29,4,58,61,89
2,38,1,28,87,80
7,33,4,27,89,86
10,13,2,16,81,15
9,10,3,35,49,58
10,19,3,84,85,10
12,30,3,95,30,89
2,20,1,49,39,66
6,25,4,88,66,57
9,42,1,82,42,59
11,3,4,37,50,54
8,54,4,98,79,57
4,2,1,86,78,15
9,17,3,75,21,57
6,36,1,33,45,58
4,1,1,71,61,87
4,47,1,88,21,33
6,4,3,76,26,42
4,51,3,80,89,82
1,32,3,16,89,42
7,68,2,90,100,72
1,20,4,90,49,81
5,20,2,86,65,21
11,17,2,40,71,71
8,38,4,88,83,28
7,78,4,47,43,73
8,3,4,81,39,23
3,32,4,22,68,70
7,1,4,54,60,52
5,2,1,57,68,61
3,77,4,47,56,26
11,1,1,47,96,74
2,78,2,13,89,11
7,24,1,18,62,18
5,15,1,11,71,80
7,68,4,58,61,32
7,26,1,29,91,41
9,21,4,83,43,45
4,58,4,11,67,78
5,79,2,42,46,54
9,34,2,28,53,51
9,17,4,22,26,15
6,13,3,72,51,14
1,32,2,74,48,79
12,48,4,93,64,58
11,54,1,55,53,54
4,70,1,23,24,82
12,0,3,61,23,34
4,15,4,24,73,53
5,61,4,37,39,26
4,48,4,81,33,48
3,50,2,28,78,51
5,15,3,10,96,55
7,78,4,77,87,40
5,11,2,87,85,40
3,20,3,53,98,32
4,8,4,40,31,76
6,58,3,45,91,12
10,79,1,64,44,34
1,21,4,70,27,74
11,34,2,43,57,69
7,46,2,24,33,47
2,61,4,75,95,72
11,34,4,86,98,42
10,10,3,13,61,72
7,20,4,52,35,49
8,54,1,55,33,84
10,5,3,13,51,43
10,69,2,89,79,67
2,47,3,16,59,32
7,16,2,35,55,47
10,79,4,22,84,32
4,31,1,86,85,52
1,4,2,88,48,83
3,20,3,12,74,58
5,77,3,23,69,82
2,78,4,10,96,38
1,29,3,50,26,54
10,65,3,78,69,71
4,71,2,31,40,79
10,30,4,35,70,59
6,52,2,40,67,40
4,23,4,72,52,49
11,74,3,73,30,89
1,25,1,66,88,85
9,48,2,65,74,43
6,31,4,63,64,83
5,68,1,89,56,57
7,20,2,83,89,66
2,63,1,11,45,48
4,76,1,37,42,57
7,21,2,87,69,53
12,27,1,50,32,52
9,57,2,53,52,85
11,51,2,70,65,17
9,69,1,37,84,64
4,74,3,90,33,50
12,14,4,98,84,18
8,23,1,43,34,55
11,80,4,84,43,12
3,15,3,21,66,44
7,74,1,68,91,63
3,51,1,49,30,55
7,38,3,14,31,25
4,66,3,95,57,61
11,5,2,88,77,58
1,29,4,60,94,47
5,69,2,35,44,34
10,44,2,36,62,41
7,56,3,56,71,21
7,30,1,68,69,58
9,75,3,97,74,23
10,51,4,33,36,14
8,0,1,71,49,22
1,32,1,47,28,16
6,40,4,39,79,25
2,18,2,17,35,31
6,0,4,16,53,28
8,51,2,87,64,27
6,5,4,98,76,39
6,24,3,96,43,40
3,66,1,24,66,44
6,59,4,76,96,49
6,33,2,62,89,56
7,50,4,45,55,27
3,31,4,52,25,73
12,1,3,50,64,71
4,39,1,12,86,40
8,77,4,33,33,17
6,43,3,70,58,52
11,28,3,96,52,28
4,27,1,16,30,38
7,19,4,39,49,35
1,43,4,91,62,72
9,51,1,94,75,51
3,59,4,98,61,43
6,62,2,68,29,16
3,78,4,87,78,73
3,56,3,79,21,42
10,43,2,21,94,83
8,22,3,50,83,74
11,48,4,82,22,38
7,9,3,94,89,17
10,45,2,76,90,17
5,53,4,85,95,48
4,32,3,82,27,49
3,49,1,49,54,73
1,21,3,64,92,42
11,16,1,52,44,84
3,28,2,23,68,34
12,49,4,61,36,13
3,52,3,100,46,16
8,47,3,99,92,80
9,41,3,81,79,13
3,20,3,36,50,54
3,77,4,30,46,11
10,1,2,41,35,78
5,23,4,45,25,45
2,79,3,69,43,27
7,69,3,16,55,11
10,51,1,41,53,13
8,40,2,36,89,76
10,42,2,88,39,77
3,72,1,45,99,83
9,19,1,82,22,57
7,66,2,49,34,56
12,59,2,41,56,39
2,76,3,16,61,86
7,5,3,10,69,73
8,27,3,92,87,77
12,37,4,34,41,72
12,55,3,41,59,31
11,50,3,83,41,70
10,72,4,61,28,49
3,38,1,66,77,27
1,47,4,22,91,22
11,22,4,27,91,73
11,11,4,27,81,76
4,59,1,10,78,21
10,20,2,77,57,61
9,32,1,98,87,67
6,71,3,98,21,28
2,45,1,89,20,88
4,50,4,60,51,60
7,53,4,52,79,87
12,50,1,78,68,90
5,0,2,98,47,38
11,49,4,88,29,42
1,19,1,61,62,30
2,39,3,15,74,57
11,50,4,81,39,72
6,12,1,24,32,80
12,69,3,61,62,87
4,40,4,56,81,44
10,77,3,13,20,21
1,2,2,17,90,43
4,79,1,97,91,52
10,43,2,54,42,26
8,2,1,27,69,76
8,33,1,10,92,10
2,4,4,48,52,14
7,74,3,22,38,88
1,54,4,27,33,45
